,Kon,Koff,Ksyn
Clpp,2.3802623310750293,7.869397225430423,23.411599964644715
Clptm1,1.1222628086429678,4.425352478621974,9.570728736876367
Clptm1l,0.9991660003685953,3.413634482657793,6.62278075930301
Clpx,0.5722930978068632,0.9581852927075085,3.431782663713497
Clstn1,0.7440494119029389,70.14712374705154,100.09241351290977
Clta,1.3256941987292852,1.8356552375654172,21.80434316875654
Clu,0.06034515867778909,2.3124019833709926,8.422687224962045
Cluap1,0.6098849186234286,109.11352030073849,325.46121138943965
Clybl,0.14081849293561455,0.4543363679838609,5.466145926193392
Cmc1,1.1456194193310671,64.47787199839138,129.50637780115318
Cmpk2,0.003555763668734758,0.1575797309800061,1.9318497171963545
Cmtm4,0.05282772621717481,5.706862857270219,10.764991401385322
Cmtm6,1.4796104238844523,20.147506785908757,35.69059973005582
Cmtm7,0.6417023840185263,2.005248508910843,14.784516614500241
Cnbp,2.184697151358768,6.34074292672632,94.11599933738023
Cndp2,0.46167052889194865,0.8995261603906592,7.03761533739001
Cnih4,0.08468749597245688,0.16240429886561014,20.195685034816382
Cnksr3,0.18788651738838025,2.453833128223731,2.5714963171926466
Cnn1,0.02048989125464945,0.4480094617537017,1.0
Cnn2,0.034608929502701356,2.2969481510919754,22.81960453111862
Cnn3,2.5174934163144553,7.360372185224141,29.512010142479244
Cnnm2,0.08583446227470265,0.6251261194776667,5.3392926350605405
Cnot1,1.729510611165687,12.592314996402994,36.857857134326345
Cnot10,1.0799195616917203,185.47917186750075,335.7928103526167
Cnot2,0.13924717988356092,0.38588446433196816,6.080787977129222
Cnot3,0.9298085100663848,84.85895735872077,157.50513256873586
Cnot4,0.6860387594999383,7.631296909357526,36.21355179168167
Cnot6,0.12344278509945293,0.1459475188225705,6.2203440021660565
Cnot6l,0.08275959689458338,0.2928585721268775,1.4499022853687664
Cnpy2,0.7714185039184451,1.773405018469211,11.33916485694026
Cnpy3,0.6618954121800751,2.3373516411945623,3.687163269510119
Cnpy4,1.636467104968169,7.752663924762602,7.836639652300995
Cnst,0.13222087230021115,38.67527934752223,70.37835208187416
Cntln,0.020973626182024384,0.4483949701757184,1.0
Cntnap2,0.12036084365500532,1.7025857511960778,1.8726529525155637
Coasy,0.539883385095257,71.03214168409029,206.9968556090408
Cobl,0.4102552866320045,1.5128765890973865,4.812889361101026
Cog1,0.7211727979960191,4.841120177915029,8.387434964362622
Cog3,0.4111002352367272,0.4290799209401243,1.0
Cog4,0.8219552266551499,1.7877068019727893,14.390101626413827
Cog5,0.31543960800363274,62.138012228244804,86.86843884663114
Cog6,0.21117759466357056,1.63348986561156,4.480845355968852
Cog7,0.5205933098893608,1.6522010777334417,5.074996119279646
Cog8,0.5735020400701026,1.1268229744688405,3.0315392140627155
Coil,0.28283486683402875,100.32525713919733,266.1865901209428
Col11a1,0.0034954982228690553,0.04871637639344847,1.0848047104487377
Col18a1,0.5506432729706554,1.2666743907476496,13.733264940525027
Col27a1,0.02025883308620844,0.8291488193215832,2.3102187897489648
Col2a1,0.027970237581451028,1.5380904883017301,7.393663495156471
Col4a1,0.11088886524350912,0.35622175196994976,1.325243715913483
Col4a2,0.10251834947443271,56.7241692477471,67.49213624523222
Col5a1,0.016235766292395544,0.5762248989108444,4.290093225788478
Col5a2,0.019579692210045546,0.8283764919870252,2.3100806840174886
Col5a3,0.2172343637478432,96.61323891271337,105.51073326896592
Col6a5,0.03539795646203649,20.588839612008574,49.89766113665515
Col9a2,0.0047419444035691795,0.15752102392602507,1.931245286127126
Colec12,0.18985274495654236,54.61809611740637,66.27315930399556
Commd1,0.2779400632272702,0.3064752378763589,12.056453144735121
Commd10,1.565017854773628,2.1489226642863666,14.125406133736023
Commd2,0.8793312292607893,6.06797171867807,11.519171082530425
Commd4,0.6900599507173102,0.8397896575376727,9.696929400003933
Commd5,1.5897256497845584,12.704877867961782,15.587361527543246
Commd6,0.843629992209648,1.9399321097079232,9.908860223243842
Commd8,1.1891223437494922,95.63803744110463,151.1721010239913
Comp,0.06764274172948989,1.7473798551593782,14.98975572884639
Comt,0.7967776509405383,35.89148384834783,74.00325306089933
Comtd1,0.10175024449402256,0.11159019596684061,2.795551564214793
Copb1,1.0557655030602768,542.7476160915522,1158.9125781441192
Copb2,0.6495333424238596,0.9690093713029345,10.855062335787945
Copg2,0.3654025335106859,0.5444157349234439,2.8168063669772736
Cops2,0.6654204362974374,1.2400196959097844,10.478368037542909
Cops3,1.4720455545247562,258.31620460858994,428.8865930565228
Cops4,2.734090605799571,82.50063527381589,165.46804263352706
Cops5,1.257307266398838,1.5995616838232678,25.41880712034541
Cops6,1.6993426730038828,2.244033911673242,6.841114277587273
Cops7a,1.753236217247691,21.12864124271468,84.34781713549685
Cops8,0.33594937610567,0.43761183198701586,4.919127872563949
Coq10b,0.3804520435649368,2.0061765480835425,2.1586650573578745
Coq2,0.28311226363638764,0.5251486736260058,3.8499490552275155
Coq3,0.689876051532356,1.7532104902459216,5.010021417755273
Coq4,0.2904666409662873,6.606685057354703,19.459375372323922
Coq5,0.5033685981016764,1.5212831954098556,5.852272587843794
Coq6,1.457200529004511,70.7499794727284,76.64223426762099
Coq7,0.9776791125473354,19.846214278632857,73.07895404449916
Coro1b,1.2211186766333728,17.093558368952962,33.70547570010915
Coro1c,0.7468288949331783,1.1643442624457536,10.928640867365763
Cotl1,0.1706789177440361,0.7467327416144424,6.051872497742314
Cox10,0.4612702676271207,11.504774263072331,25.135458583235298
Cox15,0.7704880751857923,11.412626399236258,13.944642241803018
Cox16,0.3604448379811286,2.431961758946555,6.027490258110057
Cox18,0.33092082649987353,2.4094401031268564,5.459566179332278
Cox5a,6.393770666400386,215.6553207867613,544.5110537587838
Cox6a1,3.8554329590128917,8.765717840979518,109.73554689672174
Cox6b2,0.37217539692513785,1.9834293554443507,10.924112621849739
Cox6c,4.668066678457906,79.13602894082099,209.1366371946125
Cox7a2,2.123912529979259,24.817359845799153,146.86621824754172
Cox7b,0.0588677818124506,1.6033825131495174,45.689733530240055
Cox7c,2.58523121881943,6.5555192796334705,52.816638825027475
Cox8a,2.204777062334895,3.5933803132322923,69.34616197074878
Cpeb1,0.021740298953427464,0.4489375220375887,1.0
Cpm,0.02049069991064479,0.44802829396419547,1.0
Cpne1,0.6648934104338711,40.83286072128721,57.72299358516616
Cpne3,1.16053912752817,6.970067430244013,8.458256297242134
Cpne5,0.0642391570501432,2.990127538828259,5.350654700390026
Cpne8,0.0753816911580805,1.3109209453520354,5.169528549756869
Cpox,0.15441913399741192,0.5006449066824368,3.4106285737801603
Cpped1,0.3988358316576503,2.3662339136502237,3.949362688433911
Cpsf1,0.06530304639267279,0.13424850390586793,10.788544868437654
Cpsf2,1.209972580933826,84.54859521813546,211.05365268868542
Cpsf3,0.6823184163879761,0.5167412916107987,5.371621580399235
Cpsf4l,0.6203069125609983,74.88240025073615,87.61926484486446
Cpsf6,0.7620504571585133,1.9321830816168144,15.395094561228616
Cpt1a,0.17329504928731027,0.6751044532582106,3.4173834581199625
Cpt1c,0.381945880529746,5.010452200826939,13.942986455161734
Cpxm1,0.13433939755930172,0.20590762209130387,4.720799746175483
Crabp2,0.0820102082239919,1.478145024074668,6.221833704763276
Crb3,0.2768663279854178,8.657281835143545,13.356004857026122
Crbn,0.5416380723827774,2.69654489709276,7.345783075036622
Crcp,0.6386918182194826,115.3151188581518,149.59569856061165
Creb1,0.1415876710508346,0.7713332928279648,3.5418306434707665
Creb3,0.4968376831388287,106.47424170560795,150.2195138814656
Crebbp,0.37935157048375273,3.0403398050945643,12.93471967312653
Crebzf,0.6371759129666691,1.253758883190928,1.413153708575936
Creld1,1.0527276826542225,152.08511186211283,180.00763324787314
Crem,0.061495190620768816,1.052389353298139,3.8477616831384114
Crip1,0.237901432927603,0.6173488733091038,6.185476045432467
Cript,1.3656194655632343,301.3849732330681,328.9957575003744
Crk,1.5720985984416933,3.791261350083444,7.221437254427542
Crlf3,1.1483483552570677,4.3096062565120095,10.721259455544969
Crnkl1,0.2458453342574192,0.24629618090147112,3.2388804812483993
Crocc,0.34684266525394714,2.1587779593828516,7.609463045596211
Crot,0.5761405643522045,2.2478575192336128,8.78528559905035
Crtac1,0.08259244358366702,57.520548075613725,110.51349405955173
Crtap,0.32111437331067066,0.3254078336614948,6.775015802979342
Crtc1,0.002598369046472065,0.012843812046116393,1.0138222737366325
Crtc3,0.10605175834095622,0.6803626797147663,1.9947438069576644
Cry1,0.4348953032846576,4.894100281314426,8.25061318818578
Cry2,0.09748748867615986,0.6976475406428236,2.425755521295407
Cryab,0.02733400646203232,1.5349828087257136,7.387013118093588
Cryl1,0.04512828031781987,0.46580031487126256,1.0
Crym,0.04283886864604356,0.48100628946924734,2.6072697826021574
Cryzl1,0.4552928471281434,2.3053205161550236,16.165458567048212
Csde1,7.30848096165611,56.802251386871845,79.3225834400128
Cse1l,1.0733376717119938,5.480864869526026,10.907599144872215
Csf2ra,0.2626616518628806,75.91391245413116,76.10233532599698
Csf3r,0.05627225343714307,0.9882595026498529,1.0
Csgalnact2,0.056959280750183916,0.9890847591436983,1.0
Csk,0.681052160798324,155.3878864166826,216.19956241058122
Csnk1d,0.27000442392266305,0.22110401935484217,3.9078542746742073
Csnk1e,0.9525072894558192,2.567193206580925,6.104109121257276
Csnk1g2,1.4892491143056181,17.276746460102647,27.28032772263414
Csnk1g3,0.8564580551543793,113.58572005680315,119.3684917678133
Csnk2a2,1.2310451233359463,1.9474554861977762,12.833653378117067
Csrnp3,0.7655067377516684,32.65631623904341,73.15339084028119
Csrp1,0.6670917260101814,196.28801304047377,549.4342703208516
Csrp2,0.021670492385323155,0.7142044144046024,13.173360848060323
Csrp2bp,0.29292798262151504,25.38698143813096,70.13162258377226
Cst3,3.0949101457015455,278.7049717804874,592.5767305931074
Cstb,2.0405867728999443,348.2885068706177,922.6604897600897
Cstf3,0.772850367610843,2.795058729894821,6.490812108749366
Ctage5,1.8900038232198473,165.32266410444046,169.68785939549593
Ctbp2,0.488209691502102,1.0250719840982567,13.598330892132823
Ctcf,0.7591758756782672,1.1050679933553171,10.57842725451509
Ctdp1,0.5049874999409374,0.5806869197484107,3.3154685399525583
Ctdsp2,1.534272743333217,0.7140802857905262,10.203404452358255
Ctdspl2,0.3609401978273481,2.1086585110805163,7.7410430615469545
Ctgf,0.2935780793437901,16.583613430058378,24.32904767865147
Cth,1.3252926568675045,31.198539750756364,77.28283127740382
Ctnna1,1.1307565922470015,1.5247615277637727,17.75834441744764
Ctnnb1,2.648253988761793,73.49072709453309,158.59345877698144
Ctnnbl1,0.8697809085851747,2.7704059944222883,8.473298381324376
Ctnnd1,0.24639412837864252,1.1776953704308297,6.118167649829333
Ctps,1.397172276388287,28.765681145498903,77.30354151467895
Ctr9,0.6724918786706104,65.49892987584765,94.84901232255915
Ctsa,0.6226069471725508,0.9576854862360514,9.276594935029436
Ctsb,2.414401442487795,2.5762408762907767,37.904938655154176
Ctsd,2.00594065038523,4.151598101382229,24.511319660748317
Ctsf,0.29093009673688763,0.60094099002812,1.0
Ctsh,0.049233788510698255,2.6629491221709016,8.828722156949793
Ctsl,0.3420735760154596,0.4399983687483437,13.991679024611692
Ctsz,0.27059220705309694,1.6234793260002527,16.231180357446178
Cttnbp2nl,0.07106288099849858,0.8720733955159545,3.3717733804391523
Ctu1,0.39970339431346963,8.723027513131077,10.309295684274266
Ctu2,0.8810222524485719,460.5101825168747,487.236090768229
Cuedc2,2.020651421090422,6.844834087129471,23.622524949416913
Cul1,0.5608301136375526,0.3374216402055794,4.286847856721623
Cul2,0.03776646570738783,0.6700488293512253,6.094954792662984
Cul3,0.11682661737618492,0.4499646110043023,9.497601591891202
Cul4a,0.5935367646767155,0.8604683672658555,2.563415308036289
Cul5,1.0245378757458234,4.7218135973050686,14.095906022898685
Cul7,0.18412960354470015,0.3708750472724976,3.018060435913618
Cul9,0.016688263496276085,1.3815792452702902,6.6440400688139585
Cuta,1.1665269825906288,149.50053722607242,347.7081853770334
Cux1,0.3019553391923238,90.43131761899267,177.87897591243186
Cwc15,1.906581183629986,11.738496039439797,28.174574103283046
Cwc25,0.42123466182591696,1.157039269682209,6.053737149352508
Cwc27,0.5246916160240501,0.640413277965208,2.6946239771783316
Cwf19l1,0.9138097429550571,9.942793474901496,14.23466252815246
Cwf19l2,1.3741192904404762,4.266428620814646,11.176463677017471
Cxcl14,0.09187317849027392,0.8914123074059832,3.1840245443381483
Cxcl16,0.0466182755147655,17.055541018096207,70.3488655976529
Cyb5b,1.722883344257307,4.056450865470878,13.817280643657117
Cyb5r1,0.1408568492564605,1.5191797060838759,7.399655445218381
Cyba,0.5096029169550405,75.83416462389752,523.0282331964711
Cyfip1,1.5909016312086903,3.450545070251766,16.14171815386615
Cyfip2,0.033040009677131096,0.32524161283303843,2.6812349075187982
Cyp1a1,0.00576322241015495,0.4508448244791461,5.2030115544192865
Cyp4f39,0.020255179267427516,0.8288683895187358,2.3098109904775086
Cyp4f41-ps,0.04499357055494492,2.168269559090036,3.1445707413649564
Cyp51,0.9015970659051327,3.9714987506035198,22.073888321438456
Cyp7b1,0.020730000280745488,0.4482251220168775,1.0
Cyr61,0.05744968380039739,50.600607815763254,609.6149328293774
Cyth2,1.4412172596320987,8.999948196723631,28.267013343881217
D10Bwg1379e,0.020489887961295635,0.44801032385545475,1.0
D10Jhu81e,0.7978123108507884,80.69207196202551,131.85223210542773
D11Wsu47e,1.1434673280132923,3.882324720086861,6.662693881938955
D130040H23Rik,0.1312253860497759,26.774949220893067,27.33182080161565
D15Ertd621e,0.7276805975940561,2.144929078553631,2.5729814819648116
D16Ertd472e,0.6732494972237827,1.3338858926292625,9.136776630377641
D17Wsu104e,0.9917651824327781,2.7919888775824275,18.280852201079497
D17Wsu92e,2.173645729482264,26.342140588689354,27.67971895472421
D19Bwg1357e,1.9939365305294117,5.944670467324429,28.230296423828403
D230025D16Rik,1.041958869577348,73.66005468494444,87.16442547618372
D2Wsu81e,1.6443373022908585,750.7741961471799,1099.5641067048964
D330023K18Rik,0.1125958859890366,1.6855168829754315,1.869500994652579
D3Ertd751e,0.08663507364306418,45.40827922403021,78.72764285377251
D430020J02Rik,0.07350741102957235,1.4977868302757837,5.240966828075319
D5Ertd579e,0.6494231204672339,44.306082807609904,65.33585074198915
D7Ertd715e,0.03340501085254867,0.6063131062181559,2.897102835477302
D8Ertd82e,0.12348877042551432,42.700839188404295,62.69243265806678
D930016D06Rik,0.04910164425315533,4.757591044316274,15.428424651398709
Dab1,0.07410540072082394,0.5782475441537502,3.3124008871460546
Dab2,0.2531934445898939,53.795563659719235,96.32871580963477
Dab2ip,0.751882284206235,3.338467278976841,4.93074028898261
Dact2,0.016637036288534218,0.05480057846272399,3.1391924898296044
Dact3,0.1293732964493591,22.992812024886817,26.62972428634882
Dad1,1.3071034249666547,2.262018387508645,21.621156786014385
Dag1,0.12460228864513738,0.19186783971194818,7.6095850511007965
Dap3,0.6316978345850883,1.3572766185791911,20.86074367003123
Dars,0.6644129142748422,1.8391588037911628,13.215247468050665
Dbf4,1.7728773972846177,108.3687061599982,248.51084759121918
Dbi,0.44655835724875154,0.2872096897493134,8.560775646257538
Dbnl,0.33412066071681473,0.21939338218452234,3.136071973758754
Dbr1,0.8219076668097032,2.3616989038659826,7.308917817689521
Dcaf12,0.07371317602595018,0.4836491405172338,5.118574938838372
Dcaf13,1.7874916400819036,1.599856083498461,7.7706698075548335
Dcaf17,0.669283828212304,1.2994244737407281,5.92204195583975
Dcaf4,0.2649795015010958,0.320140669859651,2.7617773495369087
Dcaf5,0.13135618193748877,1.1167058031617383,3.5690275194942656
Dcaf7,0.2112747983012237,0.3193562559396457,3.652189658342568
Dcaf8,1.0439620939484318,4.160985948094566,11.00717287834145
Dcakd,1.5204603721488008,167.37955863432913,274.7682192331573
Dcbld1,0.37988458604682535,2.1012432170898596,6.235130308077569
Dclre1b,0.3251950952303095,2.6083224041885558,2.7760510761350545
Dcp1a,0.29005965081683227,0.48359653879583303,2.8410007392630097
Dcp2,0.29657511607795756,1.5283948210173632,6.852092199624607
Dcps,1.1402772668809822,94.32317906250447,152.72298826395775
Dctd,0.5545680222664838,1.9960123947101607,11.001254634625612
Dctn1,0.8824514930476496,10.498981929195354,20.412718211527157
Dctn3,0.7940310383751724,2.587496688406876,14.185155317357989
Dctn6,0.32481463211822126,0.4785987616487057,4.368473222688555
Dcun1d1,0.49826033311801954,52.384272956383725,62.55353382485703
Dcun1d2,0.061136187200023555,0.17468340680465452,2.0154473583984354
Ddah1,0.715913919788792,5.84535452889166,11.241749264901554
Ddah2,0.668225424879444,0.8946822660360094,4.237170819416407
Ddb1,1.6825108441373442,2.0048336408640277,13.459387753661307
Ddb2,0.02818304102781756,0.2118139084048796,1.5037723340727254
Ddit4,0.2652966721945435,4.313620732753654,18.91848951127789
Ddit4l,0.18486392592319428,111.74460694216089,137.4694912553508
Ddost,1.0932163972079598,4.841271354633934,22.18664408405283
Ddrgk1,0.22088367809679385,0.309984434990357,2.5498642020322455
Ddx1,1.8336021152081379,5.306052190705955,23.184469383238348
Ddx10,0.5130371400322437,0.8007858728232493,9.39374310362211
Ddx17,1.738895228680463,8.855145473623372,20.40203618349112
Ddx18,0.46948622006376134,1.0431661096088805,10.370020269484073
Ddx19a,0.08285444864251858,0.0743118215741699,2.1021762334064507
Ddx19b,0.7495074915838826,23.080426356175124,25.359885060601904
Ddx20,0.7127775732411906,8.309252514174128,16.839743123145908
Ddx21,0.9761059610720104,2.775717883096681,23.726508640113206
Ddx23,0.12939936941493366,0.19951911916771556,2.072358198530462
Ddx24,0.7778666773628042,1.5294855720503233,18.326996784947944
Ddx25,0.023518828661379807,0.3780887615053585,2.0197736691502706
Ddx27,2.1229820404565487,406.9077581932469,926.9789267494067
Ddx28,0.16406720848154302,1.008707693601282,5.688454731266741
Ddx39,1.6282011789486295,4.004630223393713,44.37608462819887
Ddx41,0.5416113174427584,0.46094174712785935,6.900001020359298
Ddx42,0.239641823484195,0.36306662957377384,4.917221842108356
Ddx46,1.027663685620398,3.883191050359427,21.604357932978395
Ddx47,2.2528198513426685,181.24057466822595,642.1636199968115
Ddx50,0.2848415109725063,0.4990562284132191,3.7492444856374356
Ddx51,0.6850978374884558,210.01758518808654,339.98598824917264
Ddx52,0.7037160264136398,2.198176715598221,8.637457382425136
Ddx54,0.592708932300633,2.7261361584708603,10.361849222988274
Ddx55,0.6333045162024199,2.731097770960056,7.782062175930127
Ddx56,1.9636628243749195,224.63016412297372,531.5976140512404
Ddx58,0.5665456668637033,11.074771124100273,12.288665395837162
Ddx59,0.2069013304570847,0.4730239546531471,4.040258039397138
Decr1,0.06744174713981664,2.706488980977787,6.581307852374136
Def8,0.49235670595095926,87.48005642393233,104.88602931201233
Dek,2.5453797700983256,211.23682021114152,1250.133526855046
Dennd1a,0.006628930972426722,0.13343660439934563,3.434529055214486
Dennd2c,0.6167431523719735,6.815244799783873,21.364779525577934
Dennd4c,0.1947551681797636,49.23313858950044,85.65391671697236
Dennd5a,0.06936190175691573,0.44710817958604293,3.8396383217969827
Denr,0.08055637333659313,0.3689993954822315,24.56627106544428
Depdc1b,0.47454443346833153,53.86072195539067,55.23023686819964
Depdc5,0.5236829817566926,1.0173383837733898,6.605453224479657
Depdc7,0.45191800249902275,6.867576619949877,9.25638296331772
Deptor,0.12496162229717893,62.57914981486013,224.96740246394015
Derl1,0.6879193079515147,93.22853997614601,110.10474448988536
Derl2,0.5125169416073652,0.43145228419763976,4.9195607706521445
Dexi,0.07523529816414977,0.357377610791694,1.0
Dffa,0.4868003704769778,12.249404230811283,25.041000295537735
Dfna5,0.3280098357853097,6.9985183333253635,11.411684963917715
Dgcr14,0.17049165763999208,0.5032370543413727,6.1715105112818
Dgcr2,0.891209852822548,5.361248620816964,10.337433304264815
Dgkd,0.4852119654597058,7.599396595925161,12.208624264826938
Dgkh,0.06402639146993791,0.9981587608895284,1.0
Dguok,0.24406929744521869,1.208566291920343,3.9282960871731176
Dhcr24,1.3016983237933617,4.1474980475447465,9.933643651947706
Dhcr7,0.13773010008872122,0.12686856125251492,3.2982777935550414
Dhdh,0.08866616364794716,8.4327169177256,26.49921076109055
Dhfr,0.5068611141916499,1.0767085934016385,11.266012938535056
Dhodh,1.4255944590761618,203.7042216522215,587.025316567545
Dhps,0.7463706916133883,1.9381510508317776,4.9611619635961235
Dhrs1,0.17378307546706923,0.33782431189485124,2.841907369111664
Dhrs11,0.2938640954922677,1.665337718829114,2.3198269731531966
Dhrs4,0.38938820726216045,3.403949627411152,5.9310381380842845
Dhx15,1.3234052553090356,4.736096412645912,13.84522313590906
Dhx16,1.532312354110251,4.867661337974045,34.47342967611074
Dhx30,0.8434365007831828,0.3961414754617029,6.896543317845481
Dhx32,1.0086567099048647,2.8974155647303106,14.947139443909446
Dhx33,0.1736334347046427,0.5558632148934138,3.074085004408865
Dhx34,0.07534711804998928,0.4878678240670388,1.0
Dhx35,0.5262501043369582,39.731266919571226,43.73286537150173
Dhx38,0.8341331773694237,19.100668546382664,41.88965550984214
Dhx40,0.7684904316287685,3.516793742581815,8.495319124104457
Dhx57,0.10959073721370897,0.24719857031969075,1.0
Dhx8,0.6424843045495606,2.3572399219125213,9.063756205538233
Dhx9,0.3433957984268941,1.0206522352480083,16.285618311629687
Diablo,0.4437195844448341,0.7397580397770102,6.392562942934555
Diap1,0.2395593862423818,0.49306706880118595,4.822607774381536
Diap3,0.8164715725459188,274.35101277992135,296.4509005640362
Dicer1,0.3163436674714931,1.3694885554684386,11.232224418195258
Dido1,1.036176221536987,4.9209960288508805,15.552489339972883
Diexf,0.47059489743199145,122.33300509469761,258.40605196854807
Dio3,0.3413275823393731,88.2555812967999,124.24432348595175
Dio3os,0.016434015193872418,0.11172022496079866,1.8262210495878939
Dip2a,0.10160224151991526,0.5077664782178041,1.0
Dip2c,0.04486302828753259,0.47026321155185913,1.342666352132125
Dirc2,0.3583146237167915,1.0715354521508305,3.1673093947100286
Dis3,1.0053717145945151,60.212896703016334,121.12593498011901
Dixdc1,0.06222628025117564,1.237551558969349,3.1862772541696356
Dlat,0.8570810384060066,11.555282297883844,17.25127800181392
Dlc1,0.036126379454360445,0.1489108389944995,12.522143229763648
Dld,0.7335434349732683,1.0688878360308256,4.324336823694092
Dlg1,1.3651406438471791,0.06355371425572819,1.0
Dlg5,0.7370502292900725,0.28115041092930093,5.261424185542044
Dlgap4,0.11535012436104994,0.616079228927423,4.939610815374675
Dlgap5,1.229038741402507,123.11551734027941,257.3042478583079
Dll3,0.002914195768515433,0.06584538180781861,1.8686143571844238
Dlst,0.29316929611790465,0.9918109080817111,4.845350334015071
Dmpk,0.07346174028953742,3.058688259287663,5.405205406330028
Dmtf1,0.8721230582362307,3.4459925356960417,4.788114134003
Dmxl1,0.31525513211163236,2.589174531911476,8.305104171755284
Dna2,1.400561778938779,0.26102966489014906,1.5597562352656489
Dnaja1,0.42912844119968946,0.6305413321064617,35.38533889912453
Dnaja2,3.370433452719031,967.739413598794,1448.730205292827
Dnajb11,0.7447530907775262,1.4313818116998551,6.589562696982788
Dnajb12,0.486353717572822,2.8258151743802085,8.948626410086149
Dnajb14,0.22784814398105852,3.4115714215995694,7.311868146444157
Dnajb2,0.40541926078407003,5.920562185394854,6.488008169127281
Dnajb4,0.022700682918900702,0.3973448414927901,2.4453353946084952
Dnajb9,0.026606058015624903,0.4524209043112718,1.0
Dnajc1,0.28498784492297896,14.578501937922603,23.971517800053633
Dnajc10,0.6862794931959139,5.270554060749844,11.477324115980645
Dnajc11,0.9077430486059725,1.0020642914473417,6.498886833809866
Dnajc12,0.23691814213566845,38.76510230506213,45.76594071845352
Dnajc14,0.1040044048499522,0.14545749871641075,3.7861827992461996
Dnajc17,0.45831304493405,2.6067168385569275,5.057989218338807
Dnajc18,0.46105343209373206,130.71989259402253,149.6655884286588
Dnajc19,1.026576012767061,0.9708303661778399,17.62863300817314
Dnajc2,0.8613283838421905,1.5223558125375358,14.065907186298249
Dnajc21,0.6652853970005608,22.855936355417075,77.98054326804477
Dnajc24,0.25309997639393594,5.537642970248678,16.063782579399827
Dnajc28,0.00355587200701261,0.15758659362327018,1.9318828025734143
Dnajc3,0.07672407732702641,0.37957427509882624,2.4813461958812573
Dnajc4,0.13678590037435062,0.38359384697236826,4.2697212417877095
Dnajc5,1.018291213860517,418.39905893558466,476.2998705299361
Dnajc7,1.9240911922186652,3.0454976678637973,24.756074262082436
Dnajc8,1.4506861770744248,1.087927214693846,22.829177208304344
Dnajc9,0.6172344340372617,0.6713037466719756,6.260445584521116
Dnase2a,0.018975802755200697,0.014617909619615716,1.0
Dnd1,0.18148793623750178,1.4080234154475422,2.827298356752543
Dnlz,0.14394161516034562,0.19325573541589958,4.963221091521728
Dnm1l,0.45769820965288455,0.2878417398962508,6.195850111325198
Dnm2,1.013588584485531,9.779648698663642,24.54654413399511
Dnmbp,0.10632352434673949,2.8056561087290106,5.314435545796888
Dnmt1,1.1987543308718023,2.404634351836333,12.18235232540376
Dnmt3a,0.6332898003602441,83.841123226733,198.46604096339155
Dnmt3b,1.1697843077525742,6.55793068464109,12.442633261689332
Dnmt3l,0.35638061947416605,1.1536563205615298,12.591073631348143
Dnpep,1.1303412758707074,14.578902659623097,38.30181908538592
Dnttip2,1.1053936384649805,2.572418403088713,18.2964028064295
Doc2g,0.02097243916066291,0.4483632359546617,1.0
Dock1,0.32553988322531935,3.0477880537771536,5.428550200440922
Dock4,0.045503017254544705,2.1680600382651676,3.14332810752957
Dock5,0.18542561939820307,0.2995365836554895,3.705514496348191
Dock6,0.6054699055474485,7.851733140370201,25.695176779982972
Dock9,0.4255642594540548,2.2999770874891095,5.166820632422172
Dok1,0.14183856123231423,0.9856519651088279,3.3414401420161153
Dok4,0.020488860820689483,0.828961041502627,2.309701833163097
Dpcd,0.9119932028651297,2.1239067260732174,5.805084674832867
Dpf2,0.7314474079697295,0.6198384167506532,3.774090279902163
Dph2,0.10441931821245481,0.41031144942642245,2.772856339600293
Dph3,0.22418696237776448,0.9773151908514945,18.0653653472866
Dpp3,1.9096401015083821,10.891180454254576,42.298834500601785
Dpp4,0.07888741063815094,0.8742516359456035,7.905385616260461
Dpp7,1.2371407107825736,221.92782304285555,535.4738659140827
Dpp8,0.20874034886665058,2.5227927145752678,2.587959801143469
Dpp9,0.16741190021990143,1.2884014498539533,6.472528806655652
Dpy19l1,0.9091012278691032,648.6607833408469,1305.9954325213034
Dpy19l4,0.009728548870534892,0.07296742275667037,1.5556380263285714
Dpy30,1.6100607630516208,4.285339145900141,46.19561320373198
Dpysl3,0.016816236096432968,0.2911959367617048,3.197247276223935
Dpysl5,0.5003067743404461,149.48495522301292,217.02827078942485
Dqx1,0.011083811593203832,0.41482083683010634,83.55967086474283
Dr1,0.22297004858031882,0.5052617291907927,1.633655976565521
Dram2,0.15959435699360242,1.0345674184462037,4.918341162151924
Drg1,2.2593145459143296,10.877697717683063,35.51291173565535
Drg2,1.1524722113105523,6.201976260285398,21.594570590163006
Drosha,0.9283703813787808,2.837863301348347,13.108750060497998
Dsc2,0.02023819354484414,1.7107142845126566,17.870142255182362
Dscr3,0.9999038399354763,4.981427679243644,6.047509523569893
Dsg2,0.10790722348175823,1.194046639163096,10.735762651677792
Dst,1.2648974581633698,5.525197257522278,19.02868449798768
Dstn,1.7500035331893973,2.903376452070413,24.87815695760111
Dstyk,0.28444105300148753,1.8269654813835967,4.7330209546495645
Dtd1,0.6663231853412175,247.21147168554583,636.9982894152574
Dtl,0.5735300646201871,1.2841706323470208,4.566078118954135
Dtwd1,0.16605920974107696,0.240731144831891,1.0
Dtymk,1.4636082063169407,1.6486861648950688,35.10154129842234
Dus1l,0.7461317356812571,0.8413845577414346,4.669188128275321
